# %ECSV 0.9
# ---
# datatype:
# -
#   name: id
#   datatype: string
# -
#   name: morph
#   datatype: string
# -
#   name: sigma_e
#   datatype: float32
# -
#   name: mdyn
#   datatype: float32
# -
#   name: col5
#   datatype: float32
# -
#   name: col6
#   datatype: float32
# -
#   name: col7_1
#   datatype: float32
# -
#   name: col8
#   datatype: float32
# -
#   name: col9_1
#   datatype: float32
# -
#   name: col10
#   datatype: float32
# -
#   name: col11_1
#   datatype: float32
# -
#   name: mangaid
#   datatype: string
# -
#   name: mstar_cat
#   datatype: string
# -
#   name: sfr_cat
#   datatype: string
# -
#   name: metallicity
#   datatype: string
# -
#   name: b/a
#   datatype: string
# -
#   name: met_re
#   datatype: string
# -
#   name: col7_2
#   datatype: string
# -
#   name: mstar_sum_re
#   datatype: string
# -
#   name: col9_2
#   datatype: string
# -
#   name: sfr_sum_re
#   datatype: string
# -
#   name: col11_2
#   datatype: string
# -
#   name: col12
#   datatype: string
# -
#   name: col13
#   datatype: string
# -
#   name: col14
#   datatype: string
# -
#   name: col15
#   datatype: string
# -
#   name: col16
#   datatype: string
# -
#   name: col17
#   datatype: string
# -
#   name: col18
#   datatype: string
# meta:
#   Description: 
#   |
#    #########################################################################################################################################
#     This is the online data table for the paper Li et. al (2018)
#     "SDSS-IV MaNGA: Global stellar population and gradients for about 2000 early-type and spiral galaxies on the mass-size plane"
#    
#     Table title: Properties of all the galaxies in the sample of Li et al. (2018)
#    #########################################################################################################################################
#      MaNGA ID  | Morphology | logsigma_e | logM_{1/2} | logR_e | logAge |  [Z/H]  | logM^*/L | Delta logAge | Delta [Z/H] | Delta logM^*/L |
#                |            |    km/s    |    M_sun   |   kpc  |  years |         |          |              |             |
#         (1)    |     (2)    |    (3)     |     (4)    |   (5)  |   (6)  |   (7)   |    (8)   |     (9)      |     (10)    |       (11)     |
#    #########################################################################################################################################
#   Match type: 'Pair match; Best match, symmetric'
#   Match algorithm: Exact Value
#   Join Type: 1 and 2 (An output row for each row represented in both input tables (INNER JOIN))
#   First input table: '6: Table-data.dat'
#   Second input table: '5: full_manga.dat'
id morph sigma_e mdyn col5 col6 col7_1 col8 col9_1 col10 col11_1 mangaid mstar_cat sfr_cat metallicity b/a met_re col7_2 mstar_sum_re col9_2 sfr_sum_re col11_2 col12 col13 col14 col15 col16 col17 col18
1-210736 S 2.0 10.73 1.05 9.43 -0.51 0.43 -0.15 -0.09 -0.2 1-210736 10.724791526794434 0.7178958058357239 8.667193181205157 0.508217 8.700770335552944 10.711431373153637 10.594062511975856 0.5315430852002121 -0.35696371654068987 1.0209722354414308 0.7171496814725251 10.147633788930458 10.030264927752679 nan nan 9.183284759521484 9.832508087158203
1-235186 S 2.16 11.01 0.97 9.67 -0.0 0.58 -0.23 -0.32 -0.18 1-235186 10.884078979492188 0.038731127977371216 8.75273758607092 0.205749 8.752127127127128 10.860291500197935 10.553669236467577 0.23167995518116144 -1.4814080322909655 0.2973620492882295 -0.476983048925087 10.539978260916481 10.233355997186123 nan nan 9.603445053100586 9.919133186340332
1-284515 S 1.78 10.18 0.82 9.27 -0.91 0.22 -0.09 -0.33 -0.21 1-284515 9.865283012390137 -0.7483824491500854 8.62590676485066 0.205749 8.657475032284193 9.705062193500998 9.38590485582173 0.23652129716424097 -1.0637129381610415 0.2372057956108038 0.05118582199216803 8.977481700536632 8.658324362857364 8.695545545545546 8.694074074074075 8.9801025390625 9.754826545715332
1-594602 S 2.08 10.91 1.06 9.68 -0.12 0.54 -0.16 -0.27 -0.21 1-594602 10.547828674316406 -0.6429851055145264 8.679515070626183 0.508217 nan 10.560857211455675 10.36460330643005 -1.1313727906205722 -inf -0.33882890532357857 -inf 9.915361331639863 9.719107426614238 nan nan 9.633009910583496 9.912795066833496
1-285728 S 1.83 10.56 1.04 9.2 -0.63 0.32 -0.32 -0.57 -0.02 1-285728 10.37572956085205 0.2972621023654938 8.702125784180025 0.15 8.72892631762197 10.15654960730528 10.088469542744345 -1.435526218230974 0.04483252331819336 1.2016730319307747 1.1236591178647752 9.984303887496068 9.916223822935134 8.79481147814481 8.774374374374375 8.821460723876953 9.496722221374512
1-250922 S 1.71 10.07 0.81 9.33 -0.53 0.42 -0.32 -0.28 -0.06 1-250922 10.444844245910645 0.13939371705055237 8.762659574274819 0.508217 8.788213715147814 10.283273661787677 10.068979229703832 0.03962245034785324 -0.2778851639415237 1.106866596074466 0.8040761809150115 10.228606323976923 10.014311891893078 8.765125125125126 8.777370473922197 9.065027236938477 9.902901649475098
1-251775 E 2.43 11.74 1.21 9.93 -0.02 0.71 -0.05 -0.26 -0.09 1-251775 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.623721958105904 10.610877660989795 -9999.0 -9999.0 -9999.0 -9999.0 10.434189711249953 10.421345414133844 -9999.0 -9999.0 -9999.0 -9999.0
1-523065 S 2.04 10.83 1.06 9.59 -0.2 0.61 -0.2 -0.21 -0.1 1-523065 10.4496488571167 -0.2861701548099518 8.751365462378677 0.15 8.7547084274357 10.483357850088113 10.319820093356604 -0.39495316114242884 -0.7780269312406607 0.4443578134574432 0.2634965826365975 9.659449109143795 9.495911352412286 nan nan 9.472579002380371 9.919839859008789
1-260458 E 2.26 11.13 0.89 9.88 -0.05 0.7 0.01 -0.11 -0.03 1-260458 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.81868413548817 10.682409590645676 -9999.0 -9999.0 -9999.0 -9999.0 10.40131330415105 10.265038759308556 -9999.0 -9999.0 -9999.0 -9999.0
1-487130 S 1.67 10.15 1.01 9.26 -0.55 0.43 -0.32 -0.57 -0.18 1-487130 10.844862937927246 0.6126214265823364 8.738633871967206 0.508217 8.775915915915917 10.69580968333735 10.479187289482825 0.4328081014270817 0.27220664963693925 1.5755852416534792 1.320073980883544 10.66171096165828 10.445088567803754 8.792242242242242 8.795841295841296 8.974273681640625 9.882364273071289
1-284349 E 2.22 10.65 0.44 9.78 -0.05 0.58 0.04 -0.15 0.01 1-284349 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.35464763289883 10.112766784770134 -9999.0 -9999.0 -9999.0 -9999.0 10.18233088040445 9.940450032275754 -9999.0 -9999.0 -9999.0 -9999.0
1-172936 E 2.43 11.69 1.08 9.96 0.07 0.79 0.04 -0.21 -0.01 1-172936 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.066193261738336 10.062113788977774 -9999.0 -9999.0 -9999.0 -9999.0 9.974737254875626 9.970657782115063 -9999.0 -9999.0 -9999.0 -9999.0
1-402649 S 1.62 9.42 0.27 8.96 -0.96 0.13 -0.03 -0.32 0.37 1-402649 9.521611213684082 -0.5037096738815308 8.517331542068383 0.508217 8.53053053053053 9.177447196400669 8.829677814619124 0.10499229421137864 -1.042522679228575 0.5018325693630006 0.11362592453509478 9.072617712221 8.724848330439453 nan 8.545945945945945 8.666166305541992 9.862648963928223
1-591474 S 1.91 10.3 0.73 9.41 -0.31 0.48 0.01 0.08 -0.11 1-591474 10.01986026763916 -0.3244971036911011 8.76036036036036 0.205749 nan 10.172976530906958 9.648269898456668 -0.43668146458604284 -inf -2.0207739682228425 -inf 9.471355771522166 8.946649139071875 nan nan 9.236506462097168 9.568373680114746
1-256860 S 1.84 10.24 0.82 9.24 -0.71 0.34 -0.28 -0.11 -0.1 1-256860 9.713420867919922 -0.5095409750938416 8.650286417804667 0.205749 8.684753539666834 9.828249995806473 9.384738642078014 0.5138624246147512 -0.9127038136952325 0.48409931386501276 0.20807426037925472 9.374969055589803 8.931457701861344 8.718318318318317 8.714814814814815 8.676677703857422 9.47192668914795
1-90779 S 2.15 10.96 0.94 9.81 0.02 0.74 0.1 0.23 -0.06 1-90779 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.572800541707647 10.520626409862656 -9999.0 -9999.0 -9999.0 -9999.0 10.423734577709858 10.371560445864866 -9999.0 -9999.0 -9999.0 -9999.0
1-92626 S 2.2 11.11 0.98 9.81 0.01 0.73 -0.36 -0.34 -0.15 1-92626 10.842246055603027 -0.20273379981517792 8.755557997021414 0.508217 8.77629208155524 10.84222867901661 10.764488131992978 0.9365837522367875 -1.6029939719222992 -0.018200125686693373 -0.5386903508469567 10.834034018411232 10.7562934713876 nan nan 9.380846977233887 9.785714149475098
1-93378 E 2.2 10.88 0.77 9.99 -0.15 0.73 0.05 -0.16 -0.02 1-93378 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.50598500000787 10.44812114355567 -9999.0 -9999.0 -9999.0 -9999.0 10.319436548198444 10.261572691746244 -9999.0 -9999.0 -9999.0 -9999.0
1-209266 E 2.41 11.6 1.08 9.85 0.06 0.69 -0.05 -0.13 -0.08 1-209266 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.583986431514907 10.563460476362167 -9999.0 -9999.0 -9999.0 -9999.0 10.426492701175942 10.405966746023202 -9999.0 -9999.0 -9999.0 -9999.0
1-92615 E 2.32 11.35 0.98 9.79 0.15 0.68 -0.29 -0.06 -0.27 1-92615 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.15877365127007 10.138453029393906 -9999.0 -9999.0 -9999.0 -9999.0 10.06375845136129 10.043437829485125 -9999.0 -9999.0 -9999.0 -9999.0
1-134209 E 2.27 11.32 1.04 9.63 0.0 0.59 -0.04 0.12 -0.04 1-134209 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.756479878555675 10.747764867674398 -9999.0 -9999.0 -9999.0 -9999.0 10.691065180010892 10.682350169129615 -9999.0 -9999.0 -9999.0 -9999.0
1-322020 S 2.04 10.79 1.03 9.53 -0.13 0.5 -0.29 -0.47 -0.17 1-322020 10.86048698425293 0.19304046034812927 8.69326302050981 0.335333 8.75997815997816 10.788334590484025 10.620527665276557 -1.6353052144342135 -0.440214487171523 0.9611347150680254 0.6242497456239154 10.614120199399329 10.44631327419186 nan nan 9.358560562133789 9.862738609313965
1-419450 S 1.66 9.73 0.63 9.27 -0.66 0.35 -0.26 0.01 -0.02 1-419450 9.903355598449707 -0.2850293815135956 8.680630944424047 0.335333 8.69426740173009 9.617586270130857 9.386987010776231 0.08632308066701459 -0.7624436136471248 0.6544637584978275 0.35994789934501337 9.541074834450981 9.310475575096355 8.723223223223224 8.724665842312902 9.050379753112793 9.787031173706055
1-134924 E 2.43 11.35 0.83 9.99 0.11 0.83 -0.1 -0.08 -0.12 1-134924 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.408660706893837 10.403204252749505 -9999.0 -9999.0 -9999.0 -9999.0 10.2762943380625 10.270837883918169 -9999.0 -9999.0 -9999.0 -9999.0
1-135371 S 2.19 10.97 0.89 9.56 -0.04 0.59 -0.3 -0.35 -0.13 1-135371 10.629815101623535 0.09110510349273682 8.762861253536494 0.508217 8.778185202746606 10.695801744810785 10.502629704110909 -0.9626859153451114 -0.8547773427240277 0.7433752183531117 0.17117458669984187 10.174583170194843 9.981411129494967 nan nan 9.436345100402832 9.913887023925781
1-569116 S 1.85 10.24 0.79 9.35 -0.52 0.44 0.02 -0.06 -0.03 1-569116 10.280325889587402 -0.7197101712226868 8.729325974018712 0.335333 8.744648874226337 10.046145829905797 9.917425408428077 -0.8119570346246974 -0.6452462463433579 0.4817246373885581 0.37797351322511086 9.299141984642748 9.170421563165027 nan nan 8.977592468261719 9.836128234863281
1-135134 E 2.08 10.57 0.77 9.81 -0.01 0.67 -0.06 -0.25 -0.07 1-135134 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 9.252419858225853 9.21489004561286 -9999.0 -9999.0 -9999.0 -9999.0 9.208758322055921 9.171228509442928 -9999.0 -9999.0 -9999.0 -9999.0
1-594505 E 2.24 10.9 0.69 9.9 0.1 0.74 -0.18 0.12 -0.11 1-594505 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 9.464210691641753 9.43747942036828 -9999.0 -9999.0 -9999.0 -9999.0 9.343985306887761 9.317254035614289 -9999.0 -9999.0 -9999.0 -9999.0
1-634274 E 2.41 11.59 1.04 9.92 0.09 0.76 -0.07 -0.12 -0.08 1-634274 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 9.854853708622326 9.838697400475578 -9999.0 -9999.0 -9999.0 -9999.0 9.796681057551108 9.78052474940436 -9999.0 -9999.0 -9999.0 -9999.0
1-95770 S 1.85 10.48 0.97 9.07 -1.07 0.36 -0.45 -0.14 -0.34 1-95770 10.543208122253418 0.5836004614830017 8.652275727054487 0.508217 8.670170837504172 10.323844479337989 10.092834869117942 -0.07970384940039879 0.41064081298863647 1.5678974928745943 1.481992354421817 10.032960034752403 9.801950424532356 8.761761761761761 8.75311978645312 8.638784408569336 9.8174409866333
1-93861 S 1.83 10.31 0.91 9.18 -0.83 0.21 -0.32 0.09 -0.44 1-93861 9.9370698928833 0.061029572039842606 8.63915471026582 0.335333 8.651067054003432 9.630261199421973 9.601582093853764 -0.9651096507139714 -0.11033416340606655 1.0187772337768157 1.0026674648548735 9.370200442835687 9.341521337267478 8.697063730397064 8.69059059059059 8.917389869689941 9.588846206665039
1-135810 S 2.01 10.71 0.96 9.54 -0.21 0.46 -0.42 -0.34 -0.18 1-135810 10.470911026000977 -12.0 8.765959744428113 0.335333 8.776714785851842 10.373929788293603 10.325140971910985 -0.039777370017997436 -0.7054847906824865 0.9204354107538113 0.33132873158061005 9.952980180117894 9.904191363735274 nan nan 9.188854217529297 9.416037559509277
1-277987 S 1.87 10.47 1.06 9.26 -1.05 0.25 -0.3 -0.24 -0.32 1-277987 10.024345397949219 -0.5001731514930725 8.632153263033842 0.508217 8.637913830060427 10.000271937120512 9.557294948640827 0.33432412319812477 -0.7317834193098858 0.47889051234559377 0.3500331975931425 9.176363196176194 8.733386207696508 8.641241241241241 8.644644644644645 8.728777885437012 9.85153579711914
1-547185 S 1.83 10.16 0.72 9.08 -0.75 0.25 -0.34 -0.13 -0.19 1-547185 10.304424285888672 0.24421735107898712 8.697776846614055 0.508217 8.74645435949784 10.094640267257924 9.920753637237606 -0.0783705099899621 -0.08640935577853963 1.238299818761692 0.9894797358471713 9.94558899435528 9.771702364334962 8.784184184184184 8.78449560671783 8.831781387329102 9.858718872070312
1-178550 E 2.18 10.85 0.74 9.84 -0.04 0.63 0.12 -0.33 -0.0 1-178550 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.1910083368801 10.1668703195559 -9999.0 -9999.0 -9999.0 -9999.0 10.022418628949694 9.998280611625493 -9999.0 -9999.0 -9999.0 -9999.0
1-134884 E 2.44 11.99 1.4 10.0 -0.0 0.78 0.03 -0.29 -0.03 1-134884 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.021553504201611 9.941717601635867 -9999.0 -9999.0 -9999.0 -9999.0 9.790329196553717 9.710493293987973 -9999.0 -9999.0 -9999.0 -9999.0
1-594446 E 2.07 10.14 0.26 9.88 0.13 0.72 -0.05 -0.16 -0.08 1-594446 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 9.1347227110691 9.070577819193984 -9999.0 -9999.0 -9999.0 -9999.0 9.08389600438331 9.019751112508194 -9999.0 -9999.0 -9999.0 -9999.0
1-25609 S 1.95 10.45 0.83 9.53 0.0 0.47 0.1 -0.04 -0.07 1-25609 10.293634414672852 -0.7127572894096375 8.705705705705705 0.508217 8.705705705705705 10.145051590919698 9.957207415539115 0.15881157556864586 -2.7741112544557063 -1.7624274360933718 -1.7624274360933718 9.348794116262699 9.160949940882116 nan nan 9.638733863830566 9.852360725402832
1-609412 S 1.84 10.46 0.96 9.28 -0.61 0.35 -0.6 -0.15 -0.26 1-609412 10.32900333404541 0.27944058179855347 8.696941924002855 0.205749 8.705187589678452 10.13387195287559 10.110056307777256 1.107012148641805 0.06058271733521373 1.2265279455231481 1.164877440947639 10.096549021819039 10.072733376720706 nan 8.728283839394951 8.65802001953125 9.321000099182129
1-22948 S 2.17 11.2 1.19 9.52 -0.01 0.48 -0.15 -0.25 -0.09 1-22948 11.09858512878418 1.0449702739715576 8.742542542542543 0.335333 8.751736351736351 11.13632859660537 10.94159819473411 -0.0909236263841605 -0.7094600871941329 0.9130769025982691 0.2921892024041929 10.745006499725228 10.550276097853967 nan nan 9.411460876464844 9.806951522827148
1-91678 S 1.99 10.78 1.08 9.43 -0.61 0.46 -0.24 -0.32 -0.09 1-91678 10.559971809387207 0.3799867630004883 8.695130567460664 0.335333 8.73941719497275 10.831272314642955 10.261217026556094 -0.6430382490493748 -0.5027806576144944 0.9821228968439915 0.5020381024621746 10.030300317558096 9.460245029471235 nan 8.756556556556557 9.193241119384766 9.901833534240723
1-547135 E 2.12 10.35 0.32 9.59 0.14 0.49 -0.07 -0.13 -0.06 1-547135 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 9.62873020722475 9.439647476699285 -9999.0 -9999.0 -9999.0 -9999.0 9.498438215849456 9.30935548532399 -9999.0 -9999.0 -9999.0 -9999.0
1-260744 E 2.35 11.16 0.65 9.87 0.11 0.71 -0.11 -0.05 -0.08 1-260744 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.747707073489314 10.455599285955945 -9999.0 -9999.0 -9999.0 -9999.0 10.562422682325098 10.270314894791728 -9999.0 -9999.0 -9999.0 -9999.0
1-92519 S 1.44 9.18 0.34 9.12 -1.04 0.19 -0.13 -0.1 -0.16 1-92519 9.464667320251465 -0.35130929946899414 8.556226718521799 0.15 8.550123708614274 9.125450601596635 8.900931278537751 -0.9839259787536798 -0.6885116990306356 0.5977502799408035 0.42840939834736913 8.876463194938495 8.651943871879613 nan 8.547697697697698 8.715581893920898 9.521746635437012
1-634538 E 2.33 11.09 0.68 9.91 0.07 0.73 -0.15 -0.01 -0.12 1-634538 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.782219474969443 10.610932637432263 -9999.0 -9999.0 -9999.0 -9999.0 10.678191999981186 10.506905162444006 -9999.0 -9999.0 -9999.0 -9999.0
1-247424 S 1.73 9.8 0.55 9.11 -1.27 0.29 -0.09 0.05 0.1 1-247424 10.079938888549805 0.3611319959163666 8.65043151898944 0.15 8.644333989161574 10.009680753120838 9.653835131328727 -0.9819228939943779 0.013817474990802879 1.302536167634121 1.036493046962633 9.560381068423254 9.204535446631143 nan 8.642642642642642 8.670778274536133 9.861310005187988
1-91339 S 2.19 11.03 0.98 9.67 -0.04 0.6 -0.25 -0.24 -0.11 1-91339 10.774908065795898 0.03333612158894539 8.732332332332332 0.205749 8.742562562562561 10.770647864748186 10.667063795982948 -0.13387757685371196 -1.4239488356583716 0.35996554290730504 -0.37553236178701904 10.37150972359214 10.267925654826902 nan nan 9.623891830444336 9.949795722961426
1-147685 S 1.93 10.66 1.22 9.33 -0.84 0.4 -0.28 -0.03 -0.23 1-147685 10.172497749328613 -0.31159496307373047 8.630422799481094 0.15 8.645774470122296 10.017562316710356 9.841355355044126 -0.5744809884095998 -0.6461043373610289 0.639117072039355 0.40404164259062436 9.193653575766037 9.017446614099807 8.665765765765766 8.663363363363363 8.998818397521973 9.685583114624023
1-178405 E 2.17 10.3 0.19 9.85 0.06 0.67 0.06 -0.11 0.03 1-178405 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 9.902642497095831 9.708809860760853 -9999.0 -9999.0 -9999.0 -9999.0 9.725972589616761 9.532139953281783 -9999.0 -9999.0 -9999.0 -9999.0
1-91760 S 1.87 10.65 1.06 9.31 -0.29 0.42 -0.53 -0.28 -0.19 1-91760 10.927738189697266 -12.0 8.73024127938714 0.508217 8.78899511275982 11.131442896981339 10.657045380005998 -0.21469890579156764 0.19564690864317688 1.6057912505368912 1.2528258323264607 11.067047893258477 10.592650376283137 nan nan 9.169300079345703 9.853094100952148
1-210923 S 1.87 10.45 0.83 9.28 -0.48 0.42 -0.28 -0.34 -0.21 1-210923 10.699731826782227 0.516228973865509 8.771265202741015 0.335333 8.78611410044857 10.57569286767715 10.340162338537116 -0.05085578231679448 0.19665820991187039 1.4613842408052906 1.243045211362264 10.42320444986317 10.187673920723137 nan 8.761761761761763 9.060918807983398 9.842734336853027
1-178414 S 1.8 10.13 0.75 9.25 -0.67 0.34 -0.17 0.13 -0.19 1-178414 10.164113998413086 0.0307137630879879 8.715086007509216 0.15 8.743026412994464 9.992081937887505 9.813927626992518 0.359628899970089 -0.2084607352304607 1.0009714230647775 0.8583593158621283 9.836377032145348 9.658222721250361 8.799833166499832 8.795695695695695 9.088454246520996 9.767131805419922
1-113208 E 2.24 10.84 0.63 9.63 0.14 0.52 -0.06 -0.05 -0.05 1-113208 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.372959006129115 10.284478314154889 -9999.0 -9999.0 -9999.0 -9999.0 10.21073866857927 10.122257976605043 -9999.0 -9999.0 -9999.0 -9999.0
1-94066 S 1.66 10.1 0.96 9.5 -0.23 0.48 -0.28 -0.16 0.01 1-94066 10.004942893981934 -0.8000092506408691 8.793250641946294 0.205749 8.793250641946294 9.912610664672131 9.912610664672131 -0.9361629566171156 -1.3792621378451084 -0.28722260122913684 -0.28722260122913684 9.814441001257817 9.814441001257817 8.757557557557558 8.757557557557558 nan nan
1-574355 S 2.03 11.01 1.24 9.32 -0.4 0.48 -0.49 -0.44 -0.26 1-574355 10.85146427154541 0.7009277939796448 8.761445217146973 0.335333 8.76175660575955 10.805286959468676 10.802330076070302 -0.28524383182857616 0.4210318384787349 1.4653628999717747 1.464486322377178 10.578214934608607 10.575258051210232 8.802595699147423 8.79318640674573 9.123726844787598 9.950749397277832
1-251279 E 2.18 10.88 0.75 9.56 -0.03 0.49 -0.27 -0.46 -0.15 1-251279 10.927092552185059 0.1793895810842514 8.758448499089308 0.508217 8.777985677985678 10.888459679745521 10.651417433029547 -2.721927772387816 -1.1039321594615477 0.6656070955053405 -0.049653416608691034 10.773566921592092 10.536524674876118 nan nan 9.56809139251709 9.898160934448242
1-575826 E 2.35 11.33 0.94 9.9 0.05 0.72 -0.19 -0.16 -0.18 1-575826 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.703805573095496 10.626917075703457 -9999.0 -9999.0 -9999.0 -9999.0 10.51501382062639 10.43812532323435 -9999.0 -9999.0 -9999.0 -9999.0
1-210774 E 2.29 11.16 0.89 9.87 -0.05 0.69 -0.21 -0.34 -0.27 1-210774 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 10.589822788315784 10.565282996600331 -9999.0 -9999.0 -9999.0 -9999.0 10.458384943912986 10.433845152197533 -9999.0 -9999.0 -9999.0 -9999.0
1-248357 S 2.08 10.77 0.79 9.61 -0.06 0.56 -0.35 -0.38 -0.16 1-248357 10.720410346984863 -0.03937353193759918 8.73003042646607 0.335333 8.775596707818929 10.674730491858254 10.522693295649923 -0.987109029367621 -0.7548544827575625 0.7904998429750822 0.33388662807594865 10.48404100484233 10.332003808634 nan nan 9.480209350585938 9.941338539123535
1-236776 S 1.84 10.1 0.69 9.57 -0.37 0.54 -0.21 0.06 -0.13 1-236776 10.306357383728027 -0.040555909276008606 8.757663913913914 0.15 8.751464507986247 10.255447112742537 10.03500371831782 0.017510544433436446 -1.0490704711105012 0.5330072016278916 0.03154640909830985 9.98005881611791 9.759615421693193 nan nan 9.39326000213623 9.912368774414062
1-134848 S 2.12 11.23 1.23 9.63 -0.38 0.61 -0.41 -0.34 -0.21 1-134848 10.873452186584473 0.37848690152168274 8.682986888325697 0.508217 8.703080545334068 11.189450597620844 10.689244003313243 -0.845959719273778 -0.5574073013003993 1.0223764101764141 0.4467826089204603 10.437970681565128 9.937764087257527 nan nan 9.56945514678955 9.95710277557373
1-284522 S 1.71 10.01 0.75 9.08 -0.84 0.26 -0.43 -0.07 -0.42 1-284522 10.076298713684082 0.04194312170147896 8.717367434548642 0.205749 8.74818024921473 9.860117816404427 9.66320927119361 0.03011090652968689 -0.2391806152375109 1.039305322475106 0.85805819753385 9.687594357287319 9.490685812076501 8.776826826826827 8.77414080747414 8.858217239379883 9.758448600769043
1-90849 S 1.93 10.59 0.95 9.52 -0.17 0.49 -0.52 -0.31 -0.23 1-90849 10.929286003112793 0.37589186429977417 8.754055101439256 0.335333 8.777177177177178 11.282217758157202 10.630490124919904 -1.255557253416951 -0.248645069209026 1.1552509980169154 0.7948802191993423 11.258941793870088 10.60721416063279 nan nan 9.426240921020508 9.83055591583252
1-532459 S 2.18 11.1 1.04 9.6 -0.2 0.52 -0.71 -0.42 -0.39 1-532459 11.020561218261719 0.45932701230049133 8.706368927066602 0.205749 8.766848143107136 10.957708169489472 10.798360112817305 -1.0782907671882878 -0.07169205863004663 1.4136444095668494 0.9792545126227041 10.703240447665696 10.543892390993529 nan nan 9.329190254211426 9.864165306091309
1-235306 S 2.0 10.64 0.97 9.53 -0.08 0.46 0.09 -0.41 0.01 1-235306 10.815474510192871 0.30427974462509155 8.734522022022022 0.205749 8.753993123558342 10.775236595557844 10.595081342122599 -0.30835555900288186 -0.20139417187572722 1.0902330503174538 0.8013548163798278 10.580926354515402 10.400771101080156 8.746346346346346 8.748148148148148 9.489487648010254 9.864106178283691
1-247456 S 2.08 10.91 1.05 9.44 -0.36 0.4 -0.23 -0.71 -0.06 1-247456 11.141785621643066 0.8952136039733887 8.707862239551513 0.508217 8.754733838315927 10.837362139077594 10.544119404774772 -0.6274066488489938 -0.07937188718246015 1.4257548859778244 0.943991601267752 10.645767589152934 10.352524854850111 nan 8.743543543543543 9.469079971313477 9.995932579040527
1-419427 S 2.1 11.29 1.22 9.5 -0.22 0.5 -0.51 -0.44 -0.16 1-419427 11.181257247924805 0.6979131698608398 8.695512662140704 0.205749 8.757424992560127 11.409572774548502 10.860785156356911 -1.0782907671882878 0.013402647687369136 1.4939167330614482 1.0278309038912372 11.292314689929938 10.743527071738347 nan nan 9.405862808227539 9.876728057861328
1-260481 S 2.05 10.65 0.85 9.67 0.03 0.59 -0.16 -0.11 -0.06 1-260481 10.454007148742676 -0.5072537064552307 8.769488825842418 0.508217 8.760421290856074 10.42390625420835 10.21786405916805 -0.18017985773715808 -1.9586659756405045 -0.03260322789722198 -0.8969619925403661 9.858166891381229 9.65212469634093 nan nan 9.700761795043945 9.963567733764648
1-251307 S 2.1 10.76 0.88 9.28 -0.39 0.45 -0.17 0.3 -0.2 1-251307 10.598747253417969 0.49661871790885925 8.71205491205491 0.508217 8.73063897230564 10.486448916805289 10.298455316397684 -1.252503207237367 -1.1190813652336853 0.5621096203957043 -0.1124703356299593 9.899090872392646 9.711097271985041 nan nan 9.280271530151367 9.943414688110352
1-252151 S 1.78 9.72 0.61 9.19 -0.95 0.19 -0.52 -0.2 -0.18 1-252151 9.46476936340332 -0.6106964945793152 8.555558813251121 0.335333 8.563175807386333 9.16532573233297 9.031098893699188 -0.79693346002405 -1.0106695213671657 0.4044108533452768 0.15417024216467887 8.985028222216512 8.850801383582729 8.60387053720387 8.60951860951861 8.645780563354492 9.650979042053223
1-209537 S 2.24 11.23 1.08 9.82 -0.1 0.68 -0.39 -0.38 -0.18 1-209537 10.970938682556152 0.007966089993715286 8.773472697503706 0.15 8.772832832832831 10.967992893821735 10.804273274131218 0.380567028398969 -1.2967923648591033 -0.011683307855622327 -0.2580116023953144 10.766383160720203 10.602663541029685 nan nan 9.627561569213867 9.939554214477539
1-486243 S 1.78 10.11 0.82 9.05 -0.91 0.23 -0.12 -0.22 0.16 1-486243 10.440576553344727 -0.038179971277713776 8.627531595552915 0.508217 8.639305972639308 9.983980116960035 9.718599178345654 -0.2654284891166649 -0.29655680485542263 1.0605904401452833 0.8228878435387559 9.671728399464813 9.406347460850432 8.66413079746413 8.664084084084084 8.5575590133667 9.848054885864258
